Platform,Category,Problem Name,URL,Difficulty,Key Concept,Chapter
Project Euler,Math,799. Pentagonal Puzzle,https://projecteuler.net/problem=799,Very Hard,Number Theory,10. Polygon Problems
Project Euler,Math,841. Regular Star Polygons,https://projecteuler.net/problem=841,Very Hard,Geometry,10. Polygon Problems
Project Euler,Math,842. Irregular Star Polygons,https://projecteuler.net/problem=842,Very Hard,Geometry,10. Polygon Problems
CodeAbbey,Math,Convex Polygon Area,https://www.codeabbey.com/index/task_view/convex-polygon-area,Medium,Geometry / Polygon,10. Polygon Problems
Kattis,Math,Convexpolygonarea,https://open.kattis.com/problems/convexpolygonarea,3.5,Geometry,10. Polygon Problems
Kattis,Math,Taisformula,https://open.kattis.com/problems/taisformula,2.0,Trapezoidal Area,10. Polygon Problems
SPOJ,Math,Beehive Numbers,https://www.spoj.com/problems/BEENUMS/,Easy,Centered Hexagonal,10. Polygon Problems
HackerRank,Math,Polygons,https://www.hackerrank.com/challenges/polygons/problem,Hard,Geometry,10. Polygon Problems
HackerRank,Math,Polygon,https://www.hackerrank.com/challenges/polygon/problem,Hard,Geometry,10. Polygon Problems
HackerRank,Math,Colorful Polygon,https://www.hackerrank.com/challenges/colorful-polygon/problem,Medium,Probability,10. Polygon Problems
Kattis,2D DP / Grid DP,Cookie Cutters,https://open.kattis.com/problems/cookie,Hard,DP for polygon cutting,10. Polygon Problems
Kattis,2D DP / Grid DP,Greedy Polygons,https://open.kattis.com/problems/greedypolygons,Hard,DP for polygon area,10. Polygon Problems
Project Euler,1D DP,Problem 78 - Coin Partitions,https://projecteuler.net/problem=78,Level 10,Integer partition DP / Generalized pentagonal numbers,10. Polygon Problems
Kattis,2D DP / Grid DP,Honeycomb Walk,https://open.kattis.com/problems/honeycomb,Medium,2D DP for hexagonal grid walks,10. Polygon Problems
SPOJ,1D DP,MBEEWALK - Bee Walk,https://www.spoj.com/problems/MBEEWALK/,Medium,Count paths in hexagonal grid,10. Polygon Problems
GeeksforGeeks,Classic,Arrange rods to make K side polygon,https://www.geeksforgeeks.org/arrange-rods-to-make-k-side-polygon/,Medium,Polygon construction,10. Polygon Problems
AtCoder,Geometry,ABC 007 C - Maze,https://atcoder.jp/contests/abc007/tasks/abc007_c,400,Grid geometry / BFS,11. Grid-Based Geometry
AtCoder,Geometry,ABC 036 D - Colored Ball,https://atcoder.jp/contests/abc036/tasks/abc036_d,500,Grid geometry,11. Grid-Based Geometry
AtCoder,Geometry,ABC 054 C - One-stroke Path,https://atcoder.jp/contests/abc054/tasks/abc054_c,300,Grid paths,11. Grid-Based Geometry
AtCoder,Geometry,ABC 109 D - Make Them Even,https://atcoder.jp/contests/abc109/tasks/abc109_d,600,Grid / parity,11. Grid-Based Geometry
AtCoder,Geometry,ABC 176 D - Wizard in Maze,https://atcoder.jp/contests/abc176/tasks/abc176_d,800,Grid / BFS geometry,11. Grid-Based Geometry
AtCoder,Geometry,ABC 190 D - Staircase Sequences,https://atcoder.jp/contests/abc190/tasks/abc190_d,800,Arithmetic sequence / grid,11. Grid-Based Geometry
AtCoder,Geometry,ABC 201 D - Game in Momotetsu World,https://atcoder.jp/contests/abc201/tasks/abc201_d,800,Grid / game DP,11. Grid-Based Geometry
AtCoder,Geometry,ABC 204 C - Tour,https://atcoder.jp/contests/abc204/tasks/abc204_c,300,Grid geometry,11. Grid-Based Geometry
AtCoder,Geometry,ABC 218 F - Blocked Roads,https://atcoder.jp/contests/abc218/tasks/abc218_f,2000,Grid geometry / shortest,11. Grid-Based Geometry
AtCoder,Geometry,ABC 224 D - 8 Puzzle on Graph,https://atcoder.jp/contests/abc224/tasks/abc224_d,800,Grid / BFS geometry,11. Grid-Based Geometry
AtCoder,Geometry,ABC 232 D - Degenerate Matrix,https://atcoder.jp/contests/abc232/tasks/abc232_d,600,Grid / BFS,11. Grid-Based Geometry
AtCoder,Geometry,ABC 242 C - 1111gal password,https://atcoder.jp/contests/abc242/tasks/abc242_c,300,Grid adjacency,11. Grid-Based Geometry
AtCoder,Geometry,ABC 308 D - Snuke Maze,https://atcoder.jp/contests/abc308/tasks/abc308_d,600,Grid / BFS,11. Grid-Based Geometry
AtCoder,Geometry,ABC 311 D - Grid Ice Floor,https://atcoder.jp/contests/abc311/tasks/abc311_d,800,Grid / BFS geometry,11. Grid-Based Geometry
AtCoder,Geometry,ABC 331 D - Water Heater,https://atcoder.jp/contests/abc331/tasks/abc331_d,800,Grid / 2D prefix,11. Grid-Based Geometry
AtCoder,Geometry,ABC 335 D - Loong and Takahashi,https://atcoder.jp/contests/abc335/tasks/abc335_d,600,Grid / spiral,11. Grid-Based Geometry
AtCoder,Geometry,ABC 337 D - Cheating Gomoku Narabe,https://atcoder.jp/contests/abc337/tasks/abc337_d,600,Grid / sliding window,11. Grid-Based Geometry
AtCoder,Geometry,ABC 348 D - Medicines on Grid,https://atcoder.jp/contests/abc348/tasks/abc348_d,800,Grid / BFS geometry,11. Grid-Based Geometry
AtCoder,Geometry,AGC 015 C - Nuske vs Phantom Thnook,https://atcoder.jp/contests/agc015/tasks/agc015_c,1600,Grid connectivity,11. Grid-Based Geometry
AtCoder,Geometry,AGC 043 A - Range Flip Find Route,https://atcoder.jp/contests/agc043/tasks/agc043_a,800,Grid geometry,11. Grid-Based Geometry
Codeforces,Geometry,Grid Coloring,https://codeforces.com/problemset/problem/2118/e,2400,constructive algorithms; geometry; greedy; math,11. Grid-Based Geometry
InterviewBit,Geometry,Grid Path,https://interviewbit.com/problems/grid-path,Easy,Grid geometry,11. Grid-Based Geometry
SPOJ,Geometry,MOBILES,https://www.spoj.com/problems/MOBILES/,Medium,Grid geometry,11. Grid-Based Geometry
LeetCode,Matrix,1386. Shift 2D Grid,https://leetcode.com/problems/shift-2d-grid/,Easy,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,1394. Minimum Path Cost in a Grid,https://leetcode.com/problems/minimum-path-cost-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,1414. Shortest Path in a Grid with Obstacles Elimination,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,1485. Minimum Cost to Make at Least One Valid Path in a Grid,https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,1507. Check if There is a Valid Path in a Grid,https://leetcode.com/problems/check-if-there-is-a-valid-path-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,1658. Minimum Swaps to Arrange a Binary Grid,https://leetcode.com/problems/minimum-swaps-to-arrange-a-binary-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,1663. Detect Cycles in 2D Grid,https://leetcode.com/problems/detect-cycles-in-2d-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,1931. Shortest Path in a Hidden Grid,https://leetcode.com/problems/shortest-path-in-a-hidden-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,1959. Minimum Path Cost in a Hidden Grid,https://leetcode.com/problems/minimum-path-cost-in-a-hidden-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2043. Cyclically Rotating a Grid,https://leetcode.com/problems/cyclically-rotating-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2132. Convert 1D Array Into 2D Array,https://leetcode.com/problems/convert-1d-array-into-2d-array/,Easy,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2145. Grid Game,https://leetcode.com/problems/grid-game/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2160. Minimum Operations to Make a Uni-Value Grid,https://leetcode.com/problems/minimum-operations-to-make-a-uni-value-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2200. Stamping the Grid,https://leetcode.com/problems/stamping-the-grid/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2343. Count Unguarded Cells in the Grid,https://leetcode.com/problems/count-unguarded-cells-in-the-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2409. Number of Increasing Paths in a Grid,https://leetcode.com/problems/number-of-increasing-paths-in-a-grid/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2425. Number of People That Can Be Seen in a Grid,https://leetcode.com/problems/number-of-people-that-can-be-seen-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2506. Minimize Maximum Value in a Grid,https://leetcode.com/problems/minimize-maximum-value-in-a-grid/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2675. Find the Width of Columns of a Grid,https://leetcode.com/problems/find-the-width-of-columns-of-a-grid/,Easy,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2697. Minimum Number of Visited Cells in a Grid,https://leetcode.com/problems/minimum-number-of-visited-cells-in-a-grid/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2711. Minimum Time to Visit a Cell In a Grid,https://leetcode.com/problems/minimum-time-to-visit-a-cell-in-a-grid/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2764. Maximum Number of Fish in a Grid,https://leetcode.com/problems/maximum-number-of-fish-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2794. Maximum Number of Moves in a Grid,https://leetcode.com/problems/maximum-number-of-moves-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,2914. Find the Safest Path in a Grid,https://leetcode.com/problems/find-the-safest-path-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3092. Minimum Moves to Spread Stones Over Grid,https://leetcode.com/problems/minimum-moves-to-spread-stones-over-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3272. Find the Grid of Region Average,https://leetcode.com/problems/find-the-grid-of-region-average/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3335. Minimum Operations to Write the Letter Y on a Grid,https://leetcode.com/problems/minimum-operations-to-write-the-letter-y-on-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3391. Maximum Difference Score in a Grid,https://leetcode.com/problems/maximum-difference-score-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3415. Check if Grid Satisfies Conditions,https://leetcode.com/problems/check-if-grid-satisfies-conditions/,Easy,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3470. Maximum Score From Grid Operations,https://leetcode.com/problems/maximum-score-from-grid-operations/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3524. Minimum Number of Flips to Make Binary Grid Palindromic II,https://leetcode.com/problems/minimum-number-of-flips-to-make-binary-grid-palindromic-ii/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3526. Minimum Number of Flips to Make Binary Grid Palindromic I,https://leetcode.com/problems/minimum-number-of-flips-to-make-binary-grid-palindromic-i/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3558. Find a Safe Walk Through a Grid,https://leetcode.com/problems/find-a-safe-walk-through-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3563. Select Cells in Grid With Maximum Score,https://leetcode.com/problems/select-cells-in-grid-with-maximum-score/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3578. Construct 2D Grid Matching Graph Layout,https://leetcode.com/problems/construct-2d-grid-matching-graph-layout/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3708. Zigzag Grid Traversal With Skip,https://leetcode.com/problems/zigzag-grid-traversal-with-skip/,Easy,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3822. Fill a Special Grid,https://leetcode.com/problems/fill-a-special-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3837. Grid Teleportation Traversal,https://leetcode.com/problems/grid-teleportation-traversal/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3849. Equal Sum Grid Partition I,https://leetcode.com/problems/equal-sum-grid-partition-i/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3850. Equal Sum Grid Partition II,https://leetcode.com/problems/equal-sum-grid-partition-ii/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3899. Sequential Grid Path Cover,https://leetcode.com/problems/sequential-grid-path-cover/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,3986. Maximum Path Score in a Grid,https://leetcode.com/problems/maximum-path-score-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,4161. Minimum Bitwise OR From Grid,https://leetcode.com/problems/minimum-bitwise-or-from-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,4205. Minimum XOR Path in a Grid,https://leetcode.com/problems/minimum-xor-path-in-a-grid/,Medium,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Matrix,4276. Minimum Operations to Make All Grid Elements Equal,https://leetcode.com/problems/minimum-operations-to-make-all-grid-elements-equal/,Hard,LeetCode Problem,11. Grid-Based Geometry
LeetCode,Divide and Conquer,558. Logical OR of Two Binary Grids Represented as Quad-Trees,https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees/,Medium,"Divide and Conquer, Tree",11. Grid-Based Geometry
LeetCode,Array,1001. Grid Illumination,https://leetcode.com/problems/grid-illumination/,Hard,"Array, Hash Table",11. Grid-Based Geometry
LeetCode,Dynamic Programming,1411. Number of Ways to Paint N × 3 Grid,https://leetcode.com/problems/number-of-ways-to-paint-n-3-grid/,Hard,Dynamic Programming,11. Grid-Based Geometry
LeetCode,Dynamic Programming,1659. Maximize Grid Happiness,https://leetcode.com/problems/maximize-grid-happiness/,Hard,"Dynamic Programming, Bit Manipulation, Memoization, Bitmask",11. Grid-Based Geometry
LeetCode,Dynamic Programming,1931. Painting a Grid With Three Different Colors,https://leetcode.com/problems/painting-a-grid-with-three-different-colors/,Hard,Dynamic Programming,11. Grid-Based Geometry
LeetCode,Array,2087. Minimum Cost Homecoming of a Robot in a Grid,https://leetcode.com/problems/minimum-cost-homecoming-of-a-robot-in-a-grid/,Medium,"Array, Greedy",11. Grid-Based Geometry
LeetCode,String,2120. Execution of All Suffix Instructions Staying in a Grid,https://leetcode.com/problems/execution-of-all-suffix-instructions-staying-in-a-grid/,Medium,"String, Simulation",11. Grid-Based Geometry
LeetCode,Array,2610. Convert an Array Into a 2D Array With Conditions,https://leetcode.com/problems/convert-an-array-into-a-2d-array-with-conditions/,Medium,"Array, Hash Table",11. Grid-Based Geometry
LeetCode,Math,2912. Number of Ways to Reach Destination in the Grid,https://leetcode.com/problems/number-of-ways-to-reach-destination-in-the-grid/,Hard,"Math, Dynamic Programming, Combinatorics",11. Grid-Based Geometry
LeetCode,Array,3394. Check if Grid can be Cut into Sections,https://leetcode.com/problems/check-if-grid-can-be-cut-into-sections/,Medium,"Array, Sorting",11. Grid-Based Geometry
LeetCode,Math,3609. Minimum Moves to Reach Target in Grid,https://leetcode.com/problems/minimum-moves-to-reach-target-in-grid/,Hard,Math,11. Grid-Based Geometry
LeetCode,Math,3648. Minimum Sensors to Cover Grid,https://leetcode.com/problems/minimum-sensors-to-cover-grid/,Medium,Math,11. Grid-Based Geometry
LeetCode,Dynamic Programming,3906. Count Good Integers on a Grid Path,https://leetcode.com/problems/count-good-integers-on-a-grid-path/,Hard,Dynamic Programming,11. Grid-Based Geometry
Codeforces,constructive algorithms,1991I. Grid Game,https://codeforces.com/problemset/problem/1991/I,Hard (3500),"constructive algorithms, games, graph matchings, greedy, interactive",11. Grid-Based Geometry
Codeforces,constructive algorithms,1103A. Grid game,https://codeforces.com/problemset/problem/1103/A,Medium (1400),"constructive algorithms, implementation",11. Grid-Based Geometry
AtCoder,Math,Grid game,https://atcoder.jp/contests/agc029/tasks/agc029_d,Very Hard,game,11. Grid-Based Geometry
AtCoder,Math,Grid and Integers,https://atcoder.jp/contests/code-festival-2016-quala/tasks/codefestival_2016_qualA_d,Very Hard,integer,11. Grid-Based Geometry
AtCoder,Math,Integers on Grid,https://atcoder.jp/contests/abc224/tasks/abc224_e,Very Hard,integer,11. Grid-Based Geometry
AtCoder,Math,Digits on Grid,https://atcoder.jp/contests/abc228/tasks/abc228_g,Very Hard,digit,11. Grid-Based Geometry
